id_user,category,username,budget,location,description,coordinates
7f2f81fc-696a-4410-9e93-1a1207dafe5c,Carpintero,Catia Pillajo,18500,"Pilar, Provincia de Buenos Aires, Argentina","Busco Carpintero en Pilar, Provincia de Buenos Aires, Argentina",0101000000448655BC915541C025E99AC9375D4DC0
60069fb1-9038-4b34-a0b6-0c88470e44fb,Personal de limpieza,Jose Matamoros,19500,"Campana, Provincia de Buenos Aires, Argentina","Busco Personal de limpieza en Campana, Provincia de Buenos Aires, Argentina",0101000000A86DC328082A41C0098CF50D4C7E4DC0
74987019-b4d0-4a13-8944-2aff2a2eda8d,Cuidador de niños,Irene Navarrete,14500,"Belgrano, Cdad. Autónoma de Buenos Aires, Argentina","Busco Cuidador de niños en Belgrano, Cdad. Autónoma de Buenos Aires, Argentina",010100000029EB3713D37541C0047289230FFA4CC0
46faa14d-5e9b-480c-92c2-45c42119366c,Técnico de autos,Carlos Guerrero,14000,"San Martín, Provincia de Buenos Aires, Argentina","Busco Técnico de autos en San Martín, Provincia de Buenos Aires, Argentina",0101000000448655BC915541C025E99AC9375D4DC0
2701445d-a262-4805-98ba-1f9c6da1f3d0,Carpintero,Joel Madera,19500,"Los Cardales, Provincia de Buenos Aires, Argentina","Busco Carpintero en Los Cardales, Provincia de Buenos Aires, Argentina",0101000000969350FA420C41C03AEAE8B81A834DC0
a8828d22-b282-43fb-abfb-50d64eb86da9,Electricista,Soledad Piqueres,18000,"Tigre, Provincia de Buenos Aires, Argentina","Busco Electricista en Tigre, Provincia de Buenos Aires, Argentina",0101000000F2D077B7B20043C0607825C973C54CC0
e59a35b7-90fc-47fa-b2be-ac6f7e59c3e6,Electricista,Manuel Ramirez,17000,"Flores, Cdad. Autónoma de Buenos Aires, Argentina","Busco Electricista en Flores, Cdad. Autónoma de Buenos Aires, Argentina",0101000000969350FA420C41C03AEAE8B81A834DC0
967ecd44-3945-4fba-b2b0-e313c9b20a84,Gasista,Manuel Ramos,13500,"La Matanza, Provincia de Buenos Aires, Argentina","Busco Gasista en La Matanza, Provincia de Buenos Aires, Argentina",0101000020E6100000A1D79FC4E71441C0B70C384BC97A4DC0
ac8f425a-73e0-4756-9931-3133c708257d,Técnico de motos,Lorenzo Garcia,8500,"Núñez, Cdad. Autónoma de Buenos Aires, Argentina","Busco Técnico de motos en Núñez, Cdad. Autónoma de Buenos Aires, Argentina",010100000048C2BE9D443C41C09DD7D825AA434DC0
78af4cb8-530b-4f5a-b31b-f106eb9c6296,Carpintero,Maximino Freixa,13000,"Mar del Plata, Provincia de Buenos Aires, Argentina","Busco Carpintero en Mar del Plata, Provincia de Buenos Aires, Argentina",0101000000CDCAF6216F6141C097395D1613374DC0
7d10f1db-92b8-4164-9e6d-d8647c1080e3,Técnico de autos,Eugenio Bragulat,5000,"Belén de Escobar, Provincia de Buenos Aires, Argentina","Busco Técnico de autos en Belén de Escobar, Provincia de Buenos Aires, Argentina",0101000000ECDADE6E492C41C07958A835CD654DC0
6a5357a3-3ae5-4d99-aee6-178079b63bb0,Técnico de motos,Enrique Ortega,18000,"Belén de Escobar, Provincia de Buenos Aires, Argentina","Busco Técnico de motos en Belén de Escobar, Provincia de Buenos Aires, Argentina",0101000000A86DC328082A41C0098CF50D4C7E4DC0
e9a6aaa3-cd19-46e2-9e28-06954e141720,Electricista,Agustin Hidalgo,13500,"San Fernando, Provincia de Buenos Aires, Argentina","Busco Electricista en San Fernando, Provincia de Buenos Aires, Argentina",010100000066DCD440F34741C0596DFE5F753A4DC0
bec15e33-2f0b-4549-b148-e5bec38a618c,Plomero,Jose Luis Marzo,9000,"Zárate, Provincia de Buenos Aires, Argentina","Busco Plomero en Zárate, Provincia de Buenos Aires, Argentina",0101000000CBBC55D7A15241C0A33A1DC87A424DC0
f32e5aa7-bd7c-4152-96e1-1b89febacf87,Masajista,Sara Zubiaga,6000,"La Plata, Provincia de Buenos Aires, Argentina","Busco Masajista en La Plata, Provincia de Buenos Aires, Argentina",0101000000FCA886FD9E5441C0A4E194B9F92E4DC0
98bf4af3-e83f-473e-a657-6bdf04d0e1a0,Carpintero,Teresa Conde,16500,"San Martín, Provincia de Buenos Aires, Argentina","Busco Carpintero en San Martín, Provincia de Buenos Aires, Argentina",0101000000F2D077B7B20043C0607825C973C54CC0
ab63457c-b1bd-438d-8bc6-a3fde14c74ff,Albañil,Encarnacion De Frutos,13000,"San Fernando, Provincia de Buenos Aires, Argentina","Busco Albañil en San Fernando, Provincia de Buenos Aires, Argentina",0101000000CA8B4CC0AF3B41C0F08AE07F2B754DC0
95320402-4381-4356-9404-00ef5ae6a9a3,Técnico de heladeras,Alfonso Luis De La Calle,13000,"Tigre, Provincia de Buenos Aires, Argentina","Busco Técnico de heladeras en Tigre, Provincia de Buenos Aires, Argentina",010100000055F833BC594141C0193A7650893F4DC0
55599694-6865-4be2-a720-323c75c1d490,Técnico de aires acondicionados,Israel Barranco,9500,"Belén de Escobar, Provincia de Buenos Aires, Argentina","Busco Técnico de aires acondicionados en Belén de Escobar, Provincia de Buenos Aires, Argentina",0101000000CA8B4CC0AF3B41C0F08AE07F2B754DC0
86d50e2d-3c9a-4c3a-9c4c-7549e8804f3e,Carpintero,Francisco Lecanda,14500,"Palermo, Cdad. Autónoma de Buenos Aires, Argentina","Busco Carpintero en Palermo, Cdad. Autónoma de Buenos Aires, Argentina",0101000000342BDB87BC4541C01EA8531EDD3A4DC0
46ead7e6-c4da-49cb-884a-6cef06551621,Cerrajero,Carmen Saenz,19500,"La Plata, Provincia de Buenos Aires, Argentina","Busco Cerrajero en La Plata, Provincia de Buenos Aires, Argentina",0101000020E6100000A1D79FC4E71441C0B70C384BC97A4DC0
b307d945-f76d-491d-b112-dca8990b8a86,Técnico de aires acondicionados,Gustavo Bergara,18000,"La Matanza, Provincia de Buenos Aires, Argentina","Busco Técnico de aires acondicionados en La Matanza, Provincia de Buenos Aires, Argentina",0101000000D671FC50693641C0DB3521AD314A4DC0
f4ff06b4-fbdb-4c32-b16e-4a86062a7af9,Piletero,Antonio Silva,9000,"Avellaneda, Provincia de Buenos Aires, Argentina","Busco Piletero en Avellaneda, Provincia de Buenos Aires, Argentina",0101000000448655BC915541C025E99AC9375D4DC0
0f950784-622b-4473-84d3-bffe115c7ba4,Técnico de aires acondicionados,Francisco Cepas,13000,"San Isidro, Provincia de Buenos Aires, Argentina","Busco Técnico de aires acondicionados en San Isidro, Provincia de Buenos Aires, Argentina",0101000000D671FC50693641C0DB3521AD314A4DC0
1f6984df-73f6-46da-bdc5-27886484a1f7,Bicicletero,Airam Lozano,8000,"Zárate, Provincia de Buenos Aires, Argentina","Busco Bicicletero en Zárate, Provincia de Buenos Aires, Argentina",010100000029EB3713D37541C0047289230FFA4CC0
ad136d71-18e9-4dda-86d1-ec25d8157df0,Albañil,Enrique Mouzo,6000,"Pilar, Provincia de Buenos Aires, Argentina","Busco Albañil en Pilar, Provincia de Buenos Aires, Argentina",0101000000448655BC915541C025E99AC9375D4DC0
a2396a91-b3a7-4460-8cfc-f909df2996c7,Pintor,Anselmo Pe,10500,"Merlo, Provincia de Buenos Aires, Argentina","Busco Pintor en Merlo, Provincia de Buenos Aires, Argentina",0101000000969350FA420C41C03AEAE8B81A834DC0
f678fa07-be32-4b4a-b49e-b9a5d63e94cd,Electricista,Carlos Dimitrova,9000,"Mar del Plata, Provincia de Buenos Aires, Argentina","Busco Electricista en Mar del Plata, Provincia de Buenos Aires, Argentina",0101000000CDCAF6216F6141C097395D1613374DC0
b40e64ad-11da-44d1-93d5-e8f4a9d3cef4,Pintor,Jonathan Martinez,19000,"Olivos, Provincia de Buenos Aires, Argentina","Busco Pintor en Olivos, Provincia de Buenos Aires, Argentina",0101000000BEA3C684985141C02BDB87BCE53A4DC0
be19902a-d8aa-43fb-97a8-e24dddc601fa,Técnico de autos,Larbi Somoza,11000,"Flores, Cdad. Autónoma de Buenos Aires, Argentina","Busco Técnico de autos en Flores, Cdad. Autónoma de Buenos Aires, Argentina",0101000000F2D077B7B20043C0607825C973C54CC0
43da2543-2467-44d9-a3a0-0a2f26c8dda4,Técnico de motos,Maria Arjona,16500,"Pilar, Provincia de Buenos Aires, Argentina","Busco Técnico de motos en Pilar, Provincia de Buenos Aires, Argentina",0101000000342BDB87BC4541C01EA8531EDD3A4DC0
9700dfb8-fab6-4b81-a229-f08224e0c059,Paseador de perros,David Tapetado,17000,"Lomas de Zamora, Provincia de Buenos Aires, Argentina","Busco Paseador de perros en Lomas de Zamora, Provincia de Buenos Aires, Argentina",010100000066DCD440F34741C0596DFE5F753A4DC0
fa7ff7f1-2063-4ad8-9f30-78a01403ca97,Técnico de aires acondicionados,Vicente Jesus Alonso,7000,"La Plata, Provincia de Buenos Aires, Argentina","Busco Técnico de aires acondicionados en La Plata, Provincia de Buenos Aires, Argentina",0101000000F2D077B7B20043C0607825C973C54CC0
80cd3a84-d69a-41f9-b01e-1afe6b464de9,Técnico de heladeras,Angeles Padilla,6500,"Tigre, Provincia de Buenos Aires, Argentina","Busco Técnico de heladeras en Tigre, Provincia de Buenos Aires, Argentina",0101000000ECDADE6E492C41C07958A835CD654DC0
238907a5-085a-45af-a666-7cb8dc7dc011,Gasista,Maria Jesus Rodriguez,17000,"Lanús, Provincia de Buenos Aires, Argentina","Busco Gasista en Lanús, Provincia de Buenos Aires, Argentina",0101000000969350FA420C41C03AEAE8B81A834DC0
a35c88c7-7ac0-46c0-942d-e1ac600ffdd4,Carpintero,Jose Ramon Garcia,8500,"Belgrano, Cdad. Autónoma de Buenos Aires, Argentina","Busco Carpintero en Belgrano, Cdad. Autónoma de Buenos Aires, Argentina",010100000048C2BE9D443C41C09DD7D825AA434DC0
2d7b0fd0-1d34-4b2f-8056-fecad89b8fa8,Técnico de autos,Jose Herrera,15000,"Campana, Provincia de Buenos Aires, Argentina","Busco Técnico de autos en Campana, Provincia de Buenos Aires, Argentina",0101000000A86DC328082A41C0098CF50D4C7E4DC0
1da817af-df88-49d1-856b-f013286e417c,Bicicletero,Paula Otero,7500,"Núñez, Cdad. Autónoma de Buenos Aires, Argentina","Busco Bicicletero en Núñez, Cdad. Autónoma de Buenos Aires, Argentina",010100000082E2C798BB5641C0BA8102EFE4474DC0
41e84f97-4976-40cd-a7d2-8160bcfa77c6,Carpintero,Juan Pais,17500,"Merlo, Provincia de Buenos Aires, Argentina","Busco Carpintero en Merlo, Provincia de Buenos Aires, Argentina",0101000000FCA886FD9E5441C0A4E194B9F92E4DC0
6b15ed25-d61c-410c-8dd1-6d12a6f61435,Masajista,Sergio Vercher,14000,"La Plata, Provincia de Buenos Aires, Argentina","Busco Masajista en La Plata, Provincia de Buenos Aires, Argentina",0101000000CA8B4CC0AF3B41C0F08AE07F2B754DC0
be0085bc-5531-4ed4-a9e0-d0866a3974db,Pintor,Bernabe Rubio,10500,"San Martín, Provincia de Buenos Aires, Argentina","Busco Pintor en San Martín, Provincia de Buenos Aires, Argentina",010100000048C2BE9D443C41C09DD7D825AA434DC0
1e898e3e-c43a-4fe6-903b-3a961547e193,Electricista,Maria Jesus Marti,7000,"San Fernando, Provincia de Buenos Aires, Argentina","Busco Electricista en San Fernando, Provincia de Buenos Aires, Argentina",0101000000768D96033D5C41C00C8FFD2C96204DC0
0baa125c-0923-4821-811a-d8a986fd34be,Técnico de autos,Juan Jose Salgado,16000,"Belgrano, Cdad. Autónoma de Buenos Aires, Argentina","Busco Técnico de autos en Belgrano, Cdad. Autónoma de Buenos Aires, Argentina",0101000020E6100000A1D79FC4E71441C0B70C384BC97A4DC0
206fd61c-6d2c-4997-9a25-a5a01588ba39,Albañil,Luis Sanchez,18500,"La Plata, Provincia de Buenos Aires, Argentina","Busco Albañil en La Plata, Provincia de Buenos Aires, Argentina",0101000000AB3E575BB14941C003250516C0444DC0
9aa1c0ef-0ee7-4f32-947e-c6593cb4e119,Técnico de motos,Mila Prieto,12500,"Avellaneda, Provincia de Buenos Aires, Argentina","Busco Técnico de motos en Avellaneda, Provincia de Buenos Aires, Argentina",010100000048C2BE9D443C41C09DD7D825AA434DC0
126db873-ff2f-4cb2-a101-14356486899d,Albañil,Manuel El Mamouni,11500,"San Isidro, Provincia de Buenos Aires, Argentina","Busco Albañil en San Isidro, Provincia de Buenos Aires, Argentina",010100000066DCD440F34741C0596DFE5F753A4DC0
63ba2ea3-e3c8-4624-976f-3b9e55af3bb1,Carpintero,Juan Antonio Correoso,9500,"Zárate, Provincia de Buenos Aires, Argentina","Busco Carpintero en Zárate, Provincia de Buenos Aires, Argentina",0101000000BEA3C684985141C02BDB87BCE53A4DC0
ef5306e5-357a-4541-a0f4-c8c2d6e3eb51,Paseador de perros,Manuel Aguado,18500,"Lomas de Zamora, Provincia de Buenos Aires, Argentina","Busco Paseador de perros en Lomas de Zamora, Provincia de Buenos Aires, Argentina",0101000000CBF27519FE4941C0D0285DFA97364DC0
259f8c44-48f0-4fe9-8b42-18fe302809f4,Albañil,Pepe Fernandez,14000,"Mar del Plata, Provincia de Buenos Aires, Argentina","Busco Albañil en Mar del Plata, Provincia de Buenos Aires, Argentina",010100000029EB3713D37541C0047289230FFA4CC0
c161d266-d1d0-4dda-acea-7a83958a22b3,Técnico de autos,Miguel Angel Rodriguez,17500,"Pilar, Provincia de Buenos Aires, Argentina","Busco Técnico de autos en Pilar, Provincia de Buenos Aires, Argentina",0101000000CA8B4CC0AF3B41C0F08AE07F2B754DC0
9e01a6be-53d8-4856-bf25-d93e3a94a19b,Técnico de autos,Ricardo Franco,9000,"Quilmes, Provincia de Buenos Aires, Argentina","Busco Técnico de autos en Quilmes, Provincia de Buenos Aires, Argentina",0101000000969350FA420C41C03AEAE8B81A834DC0
bd3a73cd-705b-4c4a-a47e-18e7cccec2a9,Técnico de motos,Vicente Casale,11000,"Zárate, Provincia de Buenos Aires, Argentina","Busco Técnico de motos en Zárate, Provincia de Buenos Aires, Argentina",0101000000D671FC50693641C0DB3521AD314A4DC0
096f8585-2a51-419a-b12f-372e2a86ac33,Cerrajero,Petrica Costa,11000,"Núñez, Cdad. Autónoma de Buenos Aires, Argentina","Busco Cerrajero en Núñez, Cdad. Autónoma de Buenos Aires, Argentina",0101000000768D96033D5C41C00C8FFD2C96204DC0
3f44360f-4784-4816-98f3-2769b2239111,Técnico de heladeras,Osmel Caro,7000,"La Matanza, Provincia de Buenos Aires, Argentina","Busco Técnico de heladeras en La Matanza, Provincia de Buenos Aires, Argentina",0101000000448655BC915541C025E99AC9375D4DC0
acdf71aa-b8f1-43d0-8749-930fff83e8e0,Paseador de perros,Joan Gredilla,17000,"La Plata, Provincia de Buenos Aires, Argentina","Busco Paseador de perros en La Plata, Provincia de Buenos Aires, Argentina",0101000000A988D349B63841C0B70A62A06B474DC0
3f67a0b7-b34b-43fe-863b-3e16ba5849e9,Albañil,Ana Maria Gistau,19500,"Liniers, Cdad. Autónoma de Buenos Aires, Argentina","Busco Albañil en Liniers, Cdad. Autónoma de Buenos Aires, Argentina",0101000000A86DC328082A41C0098CF50D4C7E4DC0
9ce6c784-91b1-40cc-b364-0556f55e507a,Albañil,German Tapia,17000,"Palermo, Cdad. Autónoma de Buenos Aires, Argentina","Busco Albañil en Palermo, Cdad. Autónoma de Buenos Aires, Argentina",0101000000CBF27519FE4941C0D0285DFA97364DC0
c78a99df-04a8-4d75-b58b-d7a6fcabe1f2,Carpintero,Jorge Lo,18500,"Belén de Escobar, Provincia de Buenos Aires, Argentina","Busco Carpintero en Belén de Escobar, Provincia de Buenos Aires, Argentina",01010000007061DD78775A41C04703780B24324DC0
a241cfd4-6f2c-46e5-8873-a467234443f9,Piletero,Israel Camps,10000,"Palermo, Cdad. Autónoma de Buenos Aires, Argentina","Busco Piletero en Palermo, Cdad. Autónoma de Buenos Aires, Argentina",010100000048C2BE9D443C41C09DD7D825AA434DC0
36a30841-5d9c-4165-9aa6-de305fe33c60,Carpintero,Giovanny Ozores,5500,"Merlo, Provincia de Buenos Aires, Argentina","Busco Carpintero en Merlo, Provincia de Buenos Aires, Argentina",010100000055F833BC594141C0193A7650893F4DC0
99f34b7f-fc6c-466e-9b5f-2835b10a10db,Técnico de heladeras,Vanessa Rivera,17000,"Avellaneda, Provincia de Buenos Aires, Argentina","Busco Técnico de heladeras en Avellaneda, Provincia de Buenos Aires, Argentina",0101000000A988D349B63841C0B70A62A06B474DC0
6a14a45d-cca8-4cd3-b7bf-85ce48d87f69,Masajista,Nuria Molins,12000,"Campana, Provincia de Buenos Aires, Argentina","Busco Masajista en Campana, Provincia de Buenos Aires, Argentina",010100000029EB3713D37541C0047289230FFA4CC0
f1a7fbbf-ff2b-471b-9f74-be19de657a64,Gasista,Alberto Manuel Romero,15500,"Liniers, Cdad. Autónoma de Buenos Aires, Argentina","Busco Gasista en Liniers, Cdad. Autónoma de Buenos Aires, Argentina",0101000000A988D349B63841C0B70A62A06B474DC0
c0967e1d-6ed8-43d7-9624-0297fba47e82,Masajista,Monica Beatriz Rodriguez,5000,"Tigre, Provincia de Buenos Aires, Argentina","Busco Masajista en Tigre, Provincia de Buenos Aires, Argentina",0101000020E6100000A1D79FC4E71441C0B70C384BC97A4DC0
b75061a4-8359-4077-9921-fef73628d5e1,Albañil,Genis Moreno,15500,"Núñez, Cdad. Autónoma de Buenos Aires, Argentina","Busco Albañil en Núñez, Cdad. Autónoma de Buenos Aires, Argentina",0101000000CDCAF6216F6141C097395D1613374DC0
528c03ca-9106-4fbf-87c4-05a56160c8f7,Jardinero,Jose Joaquin Marquina,7500,"Lanús, Provincia de Buenos Aires, Argentina","Busco Jardinero en Lanús, Provincia de Buenos Aires, Argentina",0101000000ECDADE6E492C41C07958A835CD654DC0
68ee14fa-9bf5-487e-8f1a-2831d774af70,Técnico de aires acondicionados,Francisco Bellmunt,8000,"Flores, Cdad. Autónoma de Buenos Aires, Argentina","Busco Técnico de aires acondicionados en Flores, Cdad. Autónoma de Buenos Aires, Argentina",0101000020E6100000A1D79FC4E71441C0B70C384BC97A4DC0
2810ef8f-6a6e-48a4-a585-3f5514d8a15e,Plomero,Antonio Moreno,8500,"Avellaneda, Provincia de Buenos Aires, Argentina","Busco Plomero en Avellaneda, Provincia de Buenos Aires, Argentina",0101000000CDCAF6216F6141C097395D1613374DC0
bff48afb-78ed-4177-bb51-4dc4571edfcc,Técnico de autos,Almudena Nuñez,5500,"La Plata, Provincia de Buenos Aires, Argentina","Busco Técnico de autos en La Plata, Provincia de Buenos Aires, Argentina",0101000000768D96033D5C41C00C8FFD2C96204DC0
94a33f25-d25e-44fb-979d-6c7a58fe3eb1,Cerrajero,Jose Maria Bilbao,16500,"San Isidro, Provincia de Buenos Aires, Argentina","Busco Cerrajero en San Isidro, Provincia de Buenos Aires, Argentina",0101000000448655BC915541C025E99AC9375D4DC0
7ee5c645-c739-457d-8bc0-df8547fe766b,Bicicletero,Jose Antonio Conejo,10000,"San Fernando, Provincia de Buenos Aires, Argentina","Busco Bicicletero en San Fernando, Provincia de Buenos Aires, Argentina",010100000066DCD440F34741C0596DFE5F753A4DC0
f70cc189-a4c1-4434-ac6d-c0b9bf229bf8,Gasista,Simona Romo,14500,"Tigre, Provincia de Buenos Aires, Argentina","Busco Gasista en Tigre, Provincia de Buenos Aires, Argentina",010100000082E2C798BB5641C0BA8102EFE4474DC0
50b9956f-4ca5-43d9-8169-52d83d03e795,Técnico de heladeras,Marc Sanchez,7500,"La Matanza, Provincia de Buenos Aires, Argentina","Busco Técnico de heladeras en La Matanza, Provincia de Buenos Aires, Argentina",010100000029EB3713D37541C0047289230FFA4CC0
54643195-76f5-4f15-b36d-156bd9e472b3,Técnico de motos,Jose Maria Morales,8500,"Palermo, Cdad. Autónoma de Buenos Aires, Argentina","Busco Técnico de motos en Palermo, Cdad. Autónoma de Buenos Aires, Argentina",0101000000342BDB87BC4541C01EA8531EDD3A4DC0
257daf02-d38f-4cf4-a3dc-92513898ada7,Pintor,Jose Antonio Lora,6500,"Lanús, Provincia de Buenos Aires, Argentina","Busco Pintor en Lanús, Provincia de Buenos Aires, Argentina",0101000000448655BC915541C025E99AC9375D4DC0
429869e5-a708-46e6-9844-e5500ce89c43,Personal de limpieza,Maria Dolores Mohamed,12000,"Flores, Cdad. Autónoma de Buenos Aires, Argentina","Busco Personal de limpieza en Flores, Cdad. Autónoma de Buenos Aires, Argentina",0101000000D671FC50693641C0DB3521AD314A4DC0
75060736-7313-407a-be83-314543da3354,Bicicletero,Fernanda Lupion,7500,"La Plata, Provincia de Buenos Aires, Argentina","Busco Bicicletero en La Plata, Provincia de Buenos Aires, Argentina",010100000082E2C798BB5641C0BA8102EFE4474DC0
25039460-6946-40ab-ad65-899305826b32,Herrero,Francisco Ruiz,10500,"Mar del Plata, Provincia de Buenos Aires, Argentina","Busco Herrero en Mar del Plata, Provincia de Buenos Aires, Argentina",0101000000ECDADE6E492C41C07958A835CD654DC0
ba4dd248-7b85-43b6-944c-e4433473d17c,Pintor,Matias Garcia,8000,"San Fernando, Provincia de Buenos Aires, Argentina","Busco Pintor en San Fernando, Provincia de Buenos Aires, Argentina",01010000007061DD78775A41C04703780B24324DC0
724c2b39-e2f6-4285-b988-b7c9bfe3ebf5,Gasista,Rosa Bravo,9500,"Campana, Provincia de Buenos Aires, Argentina","Busco Gasista en Campana, Provincia de Buenos Aires, Argentina",0101000020E6100000A1D79FC4E71441C0B70C384BC97A4DC0
780ecf47-393d-4430-9538-f7ec2797a15f,Gasista,Maria Julia Gimenez,11500,"Quilmes, Provincia de Buenos Aires, Argentina","Busco Gasista en Quilmes, Provincia de Buenos Aires, Argentina",0101000000CBF27519FE4941C0D0285DFA97364DC0
cb9ba846-9311-4fa9-902b-c7f68723d612,Repostero,Jeshua Romero,17000,"San Isidro, Provincia de Buenos Aires, Argentina","Busco Repostero en San Isidro, Provincia de Buenos Aires, Argentina",0101000000448655BC915541C025E99AC9375D4DC0
7d58c215-2de4-4661-8a00-d8b781e206da,Masajista,Neil Hernandez,17500,"Belén de Escobar, Provincia de Buenos Aires, Argentina","Busco Masajista en Belén de Escobar, Provincia de Buenos Aires, Argentina",0101000020E6100000A1D79FC4E71441C0B70C384BC97A4DC0
c4d74dda-48f7-412e-8579-29b1837731f0,Gasista,Candelaria Muñiz,19000,"Campana, Provincia de Buenos Aires, Argentina","Busco Gasista en Campana, Provincia de Buenos Aires, Argentina",0101000000F2D077B7B20043C0607825C973C54CC0
4a232a24-a271-401e-b0c8-5f33e743f1ad,Carpintero,Segundo Rodriguez,13000,"Belén de Escobar, Provincia de Buenos Aires, Argentina","Busco Carpintero en Belén de Escobar, Provincia de Buenos Aires, Argentina",0101000000D671FC50693641C0DB3521AD314A4DC0
8741f872-5426-4fbd-8b9e-2423c54ba7f4,Técnico de motos,Maria Jose Rivero,7000,"Olivos, Provincia de Buenos Aires, Argentina","Busco Técnico de motos en Olivos, Provincia de Buenos Aires, Argentina",0101000000F2D077B7B20043C0607825C973C54CC0
c1ab03c5-8c37-4f9d-bf19-53eb8d6ba1ad,Bicicletero,Manuel Garcia,14000,"La Plata, Provincia de Buenos Aires, Argentina","Busco Bicicletero en La Plata, Provincia de Buenos Aires, Argentina",0101000000448655BC915541C025E99AC9375D4DC0
7beac8c4-921e-4455-b353-a29ceb62bfb0,Gasista,Juan Angel Rodriguez,7500,"La Plata, Provincia de Buenos Aires, Argentina","Busco Gasista en La Plata, Provincia de Buenos Aires, Argentina",0101000000342BDB87BC4541C01EA8531EDD3A4DC0
187b8454-55d8-445d-afd9-b6bac6a9b17c,Personal de limpieza,Albaro Garcia,12500,"Pilar, Provincia de Buenos Aires, Argentina","Busco Personal de limpieza en Pilar, Provincia de Buenos Aires, Argentina",01010000007061DD78775A41C04703780B24324DC0
6143f3ed-95c3-4a2f-aec6-8ffbc810d086,Técnico de motos,Ramona Sanchez,5500,"Merlo, Provincia de Buenos Aires, Argentina","Busco Técnico de motos en Merlo, Provincia de Buenos Aires, Argentina",010100000082E2C798BB5641C0BA8102EFE4474DC0
06507ac4-0032-432e-8f97-3ee75aab0a82,Técnico de motos,Cristalina Martinez,8000,"Pilar, Provincia de Buenos Aires, Argentina","Busco Técnico de motos en Pilar, Provincia de Buenos Aires, Argentina",010100000055F833BC594141C0193A7650893F4DC0
31835964-c72a-4a99-8bb6-86baea323408,Personal de limpieza,Jose Antonio Perez,14500,"La Matanza, Provincia de Buenos Aires, Argentina","Busco Personal de limpieza en La Matanza, Provincia de Buenos Aires, Argentina",010100000082E2C798BB5641C0BA8102EFE4474DC0
7488cdb5-4152-49de-a6e3-a4bdaddaa376,Carpintero,Juan Mazuela,13500,"Flores, Cdad. Autónoma de Buenos Aires, Argentina","Busco Carpintero en Flores, Cdad. Autónoma de Buenos Aires, Argentina",0101000000CBF27519FE4941C0D0285DFA97364DC0
95064c25-a7ea-4554-95e3-dc2322c9a783,Herrero,Maria Claudia Arce,13500,"San Isidro, Provincia de Buenos Aires, Argentina","Busco Herrero en San Isidro, Provincia de Buenos Aires, Argentina",0101000000CA8B4CC0AF3B41C0F08AE07F2B754DC0
61a48ea0-eb89-4c2b-9a3d-d937af3346d3,Herrero,Manuel Jesus Valladolid,10000,"La Matanza, Provincia de Buenos Aires, Argentina","Busco Herrero en La Matanza, Provincia de Buenos Aires, Argentina",0101000000CBBC55D7A15241C0A33A1DC87A424DC0
db20976a-d6d6-4a7c-8a79-03e572892faa,Repostero,Paloma Catalan,10000,"Olivos, Provincia de Buenos Aires, Argentina","Busco Repostero en Olivos, Provincia de Buenos Aires, Argentina",0101000000D671FC50693641C0DB3521AD314A4DC0
cc68ffca-8ff4-405b-bf64-896bf241a1d0,Técnico de autos,Maria Lluisa Seves,6000,"Tigre, Provincia de Buenos Aires, Argentina","Busco Técnico de autos en Tigre, Provincia de Buenos Aires, Argentina",010100000055F833BC594141C0193A7650893F4DC0
cbe8a5a1-5dc1-47a1-97bc-4a5d411d21d0,Técnico de autos,Julian Alonso,18000,"Lanús, Provincia de Buenos Aires, Argentina","Busco Técnico de autos en Lanús, Provincia de Buenos Aires, Argentina",0101000000CDCAF6216F6141C097395D1613374DC0
ea5d1c37-a23b-4c26-bebf-41605337ac55,Pintor,Javier Menendez,11000,"Belgrano, Cdad. Autónoma de Buenos Aires, Argentina","Busco Pintor en Belgrano, Cdad. Autónoma de Buenos Aires, Argentina",0101000020E6100000A1D79FC4E71441C0B70C384BC97A4DC0
b7b8a050-231c-4d9f-8818-11e3df9a0d1c,Pintor,Gaston Bove,13000,"Los Cardales, Provincia de Buenos Aires, Argentina","Busco Pintor en Los Cardales, Provincia de Buenos Aires, Argentina",010100000066DCD440F34741C0596DFE5F753A4DC0
4f258099-f61a-4cc3-b2c5-2522e4639c97,Albañil,Rodica De La Sierra,12500,"Lomas de Zamora, Provincia de Buenos Aires, Argentina","Busco Albañil en Lomas de Zamora, Provincia de Buenos Aires, Argentina",0101000000D671FC50693641C0DB3521AD314A4DC0
dac86f11-32ec-4a30-b8dd-250491c4cf4d,Electricista,Alvaro Pou,15000,"Pilar, Provincia de Buenos Aires, Argentina","Busco Electricista en Pilar, Provincia de Buenos Aires, Argentina",0101000000A86DC328082A41C0098CF50D4C7E4DC0
d5b1b5a6-2f35-40d8-a934-cd0432e0fbfb,Gasista,Natalia Peinado,8000,"Palermo, Cdad. Autónoma de Buenos Aires, Argentina","Busco Gasista en Palermo, Cdad. Autónoma de Buenos Aires, Argentina",0101000000ECDADE6E492C41C07958A835CD654DC0
1029e705-8ccd-4a39-8f33-cb4e68a4d426,Técnico de autos,Carmen Hamed,17000,"Lanús, Provincia de Buenos Aires, Argentina","Busco Técnico de autos en Lanús, Provincia de Buenos Aires, Argentina",0101000000CA8B4CC0AF3B41C0F08AE07F2B754DC0
